DestinationCode,AirportCode,Month
NL,SA,February
NL,SA,February
QA,SA,February
QA,SA,February
KW,SA,February
KW,SA,February
DE,SA,February
DE,SA,February
LB,SA,February
LB,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
QA,SA,February
QA,SA,February
SY,SA,February
SY,SA,February
SY,SA,February
JO,SA,February
JO,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
LB,SA,February
LB,SA,February
SA,SA,February
SA,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
BE,SA,February
BE,SA,February
EG,SA,February
EG,SA,February
IN,SA,February
IN,SA,February
FR,SA,February
IN,SA,February
IN,SA,February
BD,SA,February
BD,SA,February
SY,SA,February
SY,SA,February
IN,SA,February
IN,SA,February
AE,SA,February
AE,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
HK,SA,February
US,SA,February
IR,SA,February
IR,SA,February
PK,SA,February
PK,SA,February
SA,SA,February
SA,SA,February
PK,SA,February
PK,SA,February
SD,SA,February
MY,SA,February
IN,SA,February
IN,SA,February
SA,SA,February
SA,SA,February
IR,SA,February
IR,SA,February
PH,SA,February
PH,SA,February
IT,SA,February
PK,SA,February
SA,SA,February
SA,SA,February
AE,SA,February
AE,SA,February
SA,SA,February
SA,SA,February
TN,SA,February
SA,SA,February
SA,SA,February
LK,SA,February
LK,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
OM,SA,February
OM,SA,February
IN,SA,February
IN,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
AE,SA,February
AE,SA,February
AE,SA,February
AE,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
EG,SA,February
EG,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
BD,SA,February
BD,SA,February
JO,SA,February
JO,SA,February
JO,SA,February
JO,SA,February
IN,SA,February
IN,SA,February
FR,SA,February
FR,SA,February
DJ,SA,February
DJ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
DZ,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
MA,SA,February
MA,SA,February
SA,SA,February
DE,SA,February
ER,SA,February
ER,SA,February
GB,SA,February
GB,SA,February
GB,SA,February
GB,SA,February
SA,SA,February
SA,SA,February
BD,SA,February
BD,SA,February
BD,SA,February
BD,SA,February
BN,SA,February
BN,SA,February
BH,SA,February
BH,SA,February
AE,SA,February
AE,SA,February
HK,SA,February
HK,SA,February
AE,SA,February
AE,SA,February
CN,SA,February
CN,SA,February
SO,SA,February
SO,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
AE,SA,February
AE,SA,February
ET,SA,February
ET,SA,February
AE,SA,February
AE,SA,February
AF,SA,February
AF,SA,February
YE,SA,February
YE,SA,February
AE,SA,February
AE,SA,February
AE,SA,February
AE,SA,February
ID,SA,February
ID,SA,February
BH,SA,February
BH,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
YE,SA,February
YE,SA,February
YE,SA,February
YE,SA,February
YE,SA,February
YE,SA,February
YE,SA,February
SO,SA,February
SO,SA,February
KW,SA,February
KW,SA,February
ID,SA,February
ID,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
SA,SA,February
SA,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
KE,SA,February
KE,SA,February
KW,SA,February
KW,SA,February
ER,SA,February
ER,SA,February
DE,SA,February
DE,SA,February
SD,SA,February
SD,SA,February
DE,SA,February
DE,SA,February
SA,SA,February
LB,SA,February
LB,SA,February
SA,SA,February
DE,SA,February
MY,SA,February
MY,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
IT,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
EG,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
PK,SA,February
QA,SA,February
QA,SA,February
JO,SA,February
JO,SA,February
JO,SA,February
JO,SA,February
SY,SA,February
SY,SA,February
SY,SA,February
SY,SA,February
JO,SA,February
JO,SA,February
PF,SA,February
JO,SA,February
JO,SA,February
JO,SA,February
JO,SA,February
AE,SA,February
AE,SA,February
SD,SA,February
SD,SA,February
SD,SA,February
SD,SA,February
SG,SA,February
SG,SA,February
SA,SA,February
SA,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
TR,SA,February
ET,SA,February
ET,SA,February
YE,SA,February
YE,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
DZ,SA,February
DZ,SA,February
JO,SA,February
JO,SA,February
NL,SA,February
NL,SA,February
SA,SA,February
SA,SA,February
TR,SA,February
TR,SA,February
AE,SA,February
AE,SA,February
IR,SA,February
IR,SA,February
TR,SA,February
TR,SA,February
IR,SA,February
IR,SA,February
BH,SA,February
BH,SA,February
LB,SA,February
LB,SA,February
SA,SA,February
SA,SA,February
IN,SA,February
IN,SA,February
IR,SA,February
IR,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
IN,SA,February
BE,SA,February
BE,SA,February
IR,SA,February
IR,SA,February
US,SA,February
EG,SA,February
EG,SA,February
CN,SA,February
CN,SA,February
IN,SA,February
IN,SA,February
FR,SA,February
FR,SA,February
ID,SA,February
ID,SA,February
IT,SA,February
IT,SA,February
LK,SA,February
LK,SA,February
MA,SA,February
MA,SA,February
IN,SA,February
IN,SA,February
DZ,SA,February
DZ,SA,February
BD,SA,February
BD,SA,February
SY,SA,February
SY,SA,February
IN,SA,February
IN,SA,February
SA,SA,February
SA,SA,February
QA,SA,February
QA,SA,February
SA,SA,February
SA,SA,February
AE,SA,February
AE,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
SA,SA,February
TR,SA,February
TR,SA,February
IT,SA,February
IT,SA,February
DE,SA,February
DE,SA,February
IR,SA,February
IR,SA,February
SA,SA,February
SA,SA,February
CH,SA,February
CH,SA,February
SA,SA,February
SA,SA,February
EG,SA,February
EG,SA,February
HK,SA,February
SA,SA,February
SA,SA,February
US,SA,February
US,SA,February
US,SA,February
US,SA,February
IR,SA,February
IR,SA,February
PK,SA,February
PK,SA,February
US,SA,February
US,SA,February
ZA,SA,February
ZA,SA,February
NG,SA,February
NG,SA,February
PK,SA,February
PK,SA,February
SA,SA,February
SA,SA,February
SD,SA,February
SD,SA,February
MY,SA,February
MY,SA,February
KW,SA,February
KW,SA,February
US,SA,February
US,SA,February
FR,SA,February
PK,SA,February
PK,SA,February
GB,SA,February
GB,SA,February
IN,SA,February
IN,SA,February
NG,SA,February
IN,SA,February
IN,SA,February
ES,SA,February
ES,SA,February
OM,SA,February
OM,SA,February
SA,SA,February
SA,SA,February
IR,SA,February
IR,SA,February
PH,SA,February
PH,SA,February
IT,SA,February
IT,SA,February
KE,SA,February
KE,SA,February
TD,SA,February
TD,SA,February
NE,SA,February
NE,SA,February
IR,SA,February
IR,SA,February
DZ,SA,February
DZ,SA,February
US,SA,February
PK,SA,February
PK,SA,February
CN,SA,February
CN,SA,February
SA,SA,February
SA,SA,February
IR,SA,February
IR,SA,February
SA,SA,February
SA,SA,February
YE,SA,February
YE,SA,February
AE,SA,February
AE,SA,February
SA,SA,February
SA,SA,February
SG,SA,February
SG,SA,February
IR,SA,February
IR,SA,February
EG,SA,February
EG,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
IR,SA,February
SA,SA,February
SA,SA,February
TN,SA,February
TN,SA,February
SA,SA,February
SA,SA,February
